Repo,CommitHash,TimeStamp,Language,Files,Lines,Code,Comments,Blanks
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Shell,3,20,9,7,4
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,SQL,2,142,95,21,26
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Plain Text,15,84214,84214,0,0
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Total,260,174564,168088,1349,5127
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Autoconf,1,5,5,0,0
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,BASH,10,140,72,27,41
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Dockerfile,5,249,183,36,30
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,HTML,16,7743,6129,85,1529
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,JavaScript,2,566,473,35,58
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,JSON,3,10,10,0,0
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Markdown,24,1340,1340,0,0
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Notebook,21,59390,59390,0,0
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Python,158,20703,16137,1135,3431
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Shell,3,20,9,7,4
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,SQL,2,142,95,21,26
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Plain Text,15,84214,84214,0,0
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,Total,260,174522,168057,1346,5119
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Autoconf,1,5,5,0,0
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,BASH,10,140,72,27,41
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Dockerfile,5,249,183,36,30
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,HTML,16,7743,6129,85,1529
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,JavaScript,2,566,473,35,58
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,JSON,3,10,10,0,0
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Markdown,24,1340,1340,0,0
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Notebook,20,59201,59201,0,0
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Python,157,20581,16050,1130,3401
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Shell,3,20,9,7,4
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,SQL,2,142,95,21,26
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Plain Text,15,84214,84214,0,0
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,Total,258,174211,167781,1341,5089
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Autoconf,1,5,5,0,0
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,BASH,10,140,72,27,41
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Dockerfile,5,249,183,36,30
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,HTML,16,7743,6129,85,1529
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,JavaScript,2,566,473,35,58
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,JSON,3,10,10,0,0
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Markdown,24,1340,1340,0,0
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Notebook,20,59201,59201,0,0
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Python,157,20581,16050,1130,3401
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Shell,3,20,9,7,4
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,SQL,2,142,95,21,26
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Plain Text,15,84214,84214,0,0
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,Total,258,174211,167781,1341,5089
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Autoconf,1,5,5,0,0
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,BASH,10,140,72,27,41
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Dockerfile,5,249,183,36,30
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,HTML,16,7743,6129,85,1529
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,JavaScript,2,566,473,35,58
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,JSON,3,10,10,0,0
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Markdown,24,1340,1340,0,0
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Notebook,20,59201,59201,0,0
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Python,157,20581,16050,1130,3401
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Shell,3,20,9,7,4
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,SQL,2,142,95,21,26
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Plain Text,15,84214,84214,0,0
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,Total,258,174211,167781,1341,5089
