Repo,CommitHash,TimeStamp,Author,Language,Files,Lines,Code,Comments,Blanks,Revision Comment
ThunderWeasel,2f4224410d495064b00379e347ccc9fdb9a84a99,1532124959,Edsger Dijkstra,Python,0,75,68,0,7,add new operators: torc_mantle and torc_puppeteer_features
ThunderWeasel,2f4224410d495064b00379e347ccc9fdb9a84a99,1532124959,Edsger Dijkstra,Plain Text,0,-53,-53,0,0,add new operators: torc_mantle and torc_puppeteer_features
ThunderWeasel,2f4224410d495064b00379e347ccc9fdb9a84a99,1532124959,Edsger Dijkstra,Total,0,22,15,0,7,add new operators: torc_mantle and torc_puppeteer_features
ThunderWeasel,cbbea1e91da407b323959cc34a726457df0e0fd5,1532118593,Edsger Dijkstra,JavaScript,0,16,16,0,0,get bounding boxes from all frames
ThunderWeasel,cbbea1e91da407b323959cc34a726457df0e0fd5,1532118593,Edsger Dijkstra,Total,0,16,16,0,0,get bounding boxes from all frames
ThunderWeasel,b72760e263951f9221c302a2c0d03fa536ec6176,1532117245,Leonhard Euler,Markdown,1,148,148,0,0,adding phishmonger documentation
ThunderWeasel,b72760e263951f9221c302a2c0d03fa536ec6176,1532117245,Leonhard Euler,Total,1,148,148,0,0,adding phishmonger documentation
ThunderWeasel,8a118de25d5d730ed493a706b25678cd674f22d1,1532110874,John Nash,Python,0,4,4,0,0,adding max_count
ThunderWeasel,8a118de25d5d730ed493a706b25678cd674f22d1,1532110874,John Nash,Total,0,4,4,0,0,adding max_count
ThunderWeasel,56c22b7b7fbce72b2c4b27095c2847c9dc45e005,1532104233,John Nash,Python,0,-1,-1,0,0,getting rid of debugging prints
ThunderWeasel,56c22b7b7fbce72b2c4b27095c2847c9dc45e005,1532104233,John Nash,Total,0,-1,-1,0,0,getting rid of debugging prints
ThunderWeasel,bd2306b286653e0c4d35fb37336e6e707060cdf1,1532104143,John Nash,Python,0,13,10,0,3,finalizing
ThunderWeasel,bd2306b286653e0c4d35fb37336e6e707060cdf1,1532104143,John Nash,Total,0,13,10,0,3,finalizing
ThunderWeasel,9d8876888335bc3c158dd7568768017abed10b1e,1532102499,John Nash,Notebook,0,-3,-3,0,0,after demo
ThunderWeasel,9d8876888335bc3c158dd7568768017abed10b1e,1532102499,John Nash,Total,0,-3,-3,0,0,after demo
ThunderWeasel,83090d2507febb3a3f73e39faa9377b4498e9dc1,1532099157,Edsger Dijkstra,Python,2,87,64,2,21,convert torc array back to html
ThunderWeasel,83090d2507febb3a3f73e39faa9377b4498e9dc1,1532099157,Edsger Dijkstra,Total,2,87,64,2,21,convert torc array back to html
ThunderWeasel,a286958562ac22328b530df7277034a4beae185e,1532098832,John Nash,Python,0,54,51,1,2,starting phish-on-demand
ThunderWeasel,a286958562ac22328b530df7277034a4beae185e,1532098832,John Nash,Total,0,54,51,1,2,starting phish-on-demand
ThunderWeasel,88b2aacb987410f977d2b115d58c0eb195ca0329,1532095360,John Nash,Notebook,0,108,108,0,0,making feature importances more compatible
ThunderWeasel,88b2aacb987410f977d2b115d58c0eb195ca0329,1532095360,John Nash,Python,0,8,8,0,0,making feature importances more compatible
ThunderWeasel,88b2aacb987410f977d2b115d58c0eb195ca0329,1532095360,John Nash,Total,0,116,116,0,0,making feature importances more compatible
ThunderWeasel,d96f21ef279b68e0a514448eeb3519890209a2e1,1532058740,Edsger Dijkstra,Python,0,2,-1,0,3,refactor _embed_soup
ThunderWeasel,d96f21ef279b68e0a514448eeb3519890209a2e1,1532058740,Edsger Dijkstra,Total,0,2,-1,0,3,refactor _embed_soup
ThunderWeasel,9c27dbb0a0ca0b4e70b7e2cd903f01a05051861f,1532036841,John Nash,Notebook,0,5,5,0,0,storing location of data in S3
ThunderWeasel,9c27dbb0a0ca0b4e70b7e2cd903f01a05051861f,1532036841,John Nash,Python,0,11,10,0,1,storing location of data in S3
ThunderWeasel,9c27dbb0a0ca0b4e70b7e2cd903f01a05051861f,1532036841,John Nash,Total,0,16,15,0,1,storing location of data in S3
ThunderWeasel,95311279bc90eb9d01d560e161cd64ccb6921969,1532034831,Ada Lovelace,Python,0,7,7,0,0,Added an environment variable to disable ETag caching
ThunderWeasel,95311279bc90eb9d01d560e161cd64ccb6921969,1532034831,Ada Lovelace,Total,0,7,7,0,0,Added an environment variable to disable ETag caching
ThunderWeasel,7f556f80f22647441c29221136d3edf456e68ba4,1532034656,John Nash,BASH,0,0,1,0,-1,docker updates
ThunderWeasel,7f556f80f22647441c29221136d3edf456e68ba4,1532034656,John Nash,Dockerfile,0,1,1,0,0,docker updates
ThunderWeasel,7f556f80f22647441c29221136d3edf456e68ba4,1532034656,John Nash,Total,0,1,2,0,-1,docker updates
ThunderWeasel,11ed1c73fc473fe7a373ab0c1c699fe5132f18f0,1532034393,John Nash,Plain Text,0,153,153,0,0,test outputs
ThunderWeasel,11ed1c73fc473fe7a373ab0c1c699fe5132f18f0,1532034393,John Nash,Total,0,153,153,0,0,test outputs
ThunderWeasel,8615a4fbd0c485a483e758338f1f65e1aa2b38b3,1532033956,John Nash,Notebook,0,-61,-61,0,0,cleaning up notebooks
ThunderWeasel,8615a4fbd0c485a483e758338f1f65e1aa2b38b3,1532033956,John Nash,Total,0,-61,-61,0,0,cleaning up notebooks
ThunderWeasel,7d4f80c6d9c8c41680dce448ea52746a5f4dc573,1532032932,John Nash,BASH,0,0,1,0,-1,fixing bin/dev
ThunderWeasel,7d4f80c6d9c8c41680dce448ea52746a5f4dc573,1532032932,John Nash,Dockerfile,0,1,1,0,0,fixing bin/dev
ThunderWeasel,7d4f80c6d9c8c41680dce448ea52746a5f4dc573,1532032932,John Nash,Notebook,0,61,61,0,0,fixing bin/dev
ThunderWeasel,7d4f80c6d9c8c41680dce448ea52746a5f4dc573,1532032932,John Nash,Total,0,62,63,0,-1,fixing bin/dev
ThunderWeasel,eb74d69656ad4c92ec016df30eb0f69983e90794,1532031430,Edsger Dijkstra,JavaScript,0,-2,-2,0,0,position embeds in the correct place in the dom; handle embed charsets better
ThunderWeasel,eb74d69656ad4c92ec016df30eb0f69983e90794,1532031430,Edsger Dijkstra,Python,0,60,48,1,11,position embeds in the correct place in the dom; handle embed charsets better
ThunderWeasel,eb74d69656ad4c92ec016df30eb0f69983e90794,1532031430,Edsger Dijkstra,Plain Text,0,-19,-19,0,0,position embeds in the correct place in the dom; handle embed charsets better
ThunderWeasel,eb74d69656ad4c92ec016df30eb0f69983e90794,1532031430,Edsger Dijkstra,Total,0,39,27,1,11,position embeds in the correct place in the dom; handle embed charsets better
ThunderWeasel,b3acef091ea5c95254d7b9c37183a0f3a357fdcb,1532031114,John Nash,Notebook,0,-797,-797,0,0,jk removed shap from reqs for now
ThunderWeasel,b3acef091ea5c95254d7b9c37183a0f3a357fdcb,1532031114,John Nash,Python,0,-1,-1,0,0,jk removed shap from reqs for now
ThunderWeasel,b3acef091ea5c95254d7b9c37183a0f3a357fdcb,1532031114,John Nash,Plain Text,0,-20,-20,0,0,jk removed shap from reqs for now
ThunderWeasel,b3acef091ea5c95254d7b9c37183a0f3a357fdcb,1532031114,John Nash,Total,0,-818,-818,0,0,jk removed shap from reqs for now
ThunderWeasel,29fd6d22592897322279353145fe272bf1561e7b,1532024716,John Nash,Notebook,0,873,873,0,0,adding shap to reqs
ThunderWeasel,29fd6d22592897322279353145fe272bf1561e7b,1532024716,John Nash,Python,0,53,41,4,8,adding shap to reqs
ThunderWeasel,29fd6d22592897322279353145fe272bf1561e7b,1532024716,John Nash,Plain Text,0,1,1,0,0,adding shap to reqs
ThunderWeasel,29fd6d22592897322279353145fe272bf1561e7b,1532024716,John Nash,Total,0,927,915,4,8,adding shap to reqs
ThunderWeasel,c24e5896152c5d642b98fb086ad06dbf8c4c0287,1532006324,John Nash,Notebook,0,-370,-370,0,0,"cleaned up notebook, added util file"
ThunderWeasel,c24e5896152c5d642b98fb086ad06dbf8c4c0287,1532006324,John Nash,Python,1,92,58,7,27,"cleaned up notebook, added util file"
ThunderWeasel,c24e5896152c5d642b98fb086ad06dbf8c4c0287,1532006324,John Nash,Total,1,-278,-312,7,27,"cleaned up notebook, added util file"
ThunderWeasel,34143fc7fd88a3baecaa10c7fcdbd31f5b3c3a7f,1532005623,John Nash,Python,0,-6,-6,0,0,updating import order
ThunderWeasel,34143fc7fd88a3baecaa10c7fcdbd31f5b3c3a7f,1532005623,John Nash,Total,0,-6,-6,0,0,updating import order
ThunderWeasel,0e5a288f59eb8eeb4db1b1ce9cf80d8f552a4874,1532005401,John Nash,Python,0,2,0,0,2,reordering some imports
ThunderWeasel,0e5a288f59eb8eeb4db1b1ce9cf80d8f552a4874,1532005401,John Nash,Total,0,2,0,0,2,reordering some imports
ThunderWeasel,a7f914d7c540067d067228454601eb4697e25bb1,1531950378,John Nash,Notebook,1,524,524,0,0,starting error analysis notebook
ThunderWeasel,a7f914d7c540067d067228454601eb4697e25bb1,1531950378,John Nash,Python,0,22,21,1,0,starting error analysis notebook
ThunderWeasel,a7f914d7c540067d067228454601eb4697e25bb1,1531950378,John Nash,Total,1,546,545,1,0,starting error analysis notebook
ThunderWeasel,6249666e499087ca0b4ed547f1172766fd65f136,1531944032,John von Neumann,YAML,-1,-31,-31,0,0,virustotal yaml moved to k8s repo
ThunderWeasel,6249666e499087ca0b4ed547f1172766fd65f136,1531944032,John von Neumann,Total,-1,-31,-31,0,0,virustotal yaml moved to k8s repo
ThunderWeasel,295cd245a7727200391b8603318cef13a34b3b5a,1531943189,John von Neumann,Python,0,7,7,-1,1,Virus total working in k8s
ThunderWeasel,295cd245a7727200391b8603318cef13a34b3b5a,1531943189,John von Neumann,Total,0,7,7,-1,1,Virus total working in k8s
ThunderWeasel,74db5f222a0d4be83f4d468b491d7ec27a47192e,1531941274,John Nash,Notebook,0,4,4,0,0,pylint cleanup: random_forest.py
ThunderWeasel,74db5f222a0d4be83f4d468b491d7ec27a47192e,1531941274,John Nash,Python,0,2,2,0,0,pylint cleanup: random_forest.py
ThunderWeasel,74db5f222a0d4be83f4d468b491d7ec27a47192e,1531941274,John Nash,Total,0,6,6,0,0,pylint cleanup: random_forest.py
ThunderWeasel,d508894249c02aa4aa9ee523a0da763df1022929,1531936439,John Nash,Notebook,0,15,15,0,0,cleaning up metrics.py
ThunderWeasel,d508894249c02aa4aa9ee523a0da763df1022929,1531936439,John Nash,Python,0,40,35,0,5,cleaning up metrics.py
ThunderWeasel,d508894249c02aa4aa9ee523a0da763df1022929,1531936439,John Nash,Total,0,55,50,0,5,cleaning up metrics.py
ThunderWeasel,3acd8d7f73ae9c4184e7d841d26257e295a678ec,1531921484,John Nash,Plain Text,0,-35,-35,0,0,tests
ThunderWeasel,3acd8d7f73ae9c4184e7d841d26257e295a678ec,1531921484,John Nash,Total,0,-35,-35,0,0,tests
ThunderWeasel,f7c2ddbcef945ef089542c031d6f138e6cb5578c,1531921003,John Nash,Notebook,0,19,19,0,0,turns out batch extraction is slower!
ThunderWeasel,f7c2ddbcef945ef089542c031d6f138e6cb5578c,1531921003,John Nash,Python,0,2,2,0,0,turns out batch extraction is slower!
ThunderWeasel,f7c2ddbcef945ef089542c031d6f138e6cb5578c,1531921003,John Nash,Total,0,21,21,0,0,turns out batch extraction is slower!
ThunderWeasel,a14c2f2be60b618f3fb427c7c4012d4fe8501b05,1531863029,John Nash,Python,0,-64,-32,-14,-18,"debugging database slowness, solved!"
ThunderWeasel,a14c2f2be60b618f3fb427c7c4012d4fe8501b05,1531863029,John Nash,Total,0,-64,-32,-14,-18,"debugging database slowness, solved!"
ThunderWeasel,addd53d5e6babaeefa0c37bb35bf14c162709b78,1531858182,John von Neumann,Python,0,1,0,0,1,Additional changes:
ThunderWeasel,addd53d5e6babaeefa0c37bb35bf14c162709b78,1531858182,John von Neumann,Total,0,1,0,0,1,Additional changes:
ThunderWeasel,c85e19a3ec58a3fdd5e4027d7ad96a243ad199c1,1531846015,Ada Lovelace,Markdown,1,20,20,0,0,Remove Scrapy library and all references from the project. Add ADR detailing decision.
ThunderWeasel,c85e19a3ec58a3fdd5e4027d7ad96a243ad199c1,1531846015,Ada Lovelace,Python,-5,-375,-279,-36,-60,Remove Scrapy library and all references from the project. Add ADR detailing decision.
ThunderWeasel,c85e19a3ec58a3fdd5e4027d7ad96a243ad199c1,1531846015,Ada Lovelace,Plain Text,0,201,201,0,0,Remove Scrapy library and all references from the project. Add ADR detailing decision.
ThunderWeasel,c85e19a3ec58a3fdd5e4027d7ad96a243ad199c1,1531846015,Ada Lovelace,Total,-4,-154,-58,-36,-60,Remove Scrapy library and all references from the project. Add ADR detailing decision.
ThunderWeasel,24dd8f6360cc005a89f9375bb009a2b0608cd79e,1531845594,Ada Lovelace,Plain Text,0,-37,-37,0,0,Deployed specific version to production
ThunderWeasel,24dd8f6360cc005a89f9375bb009a2b0608cd79e,1531845594,Ada Lovelace,Total,0,-37,-37,0,0,Deployed specific version to production
ThunderWeasel,30a107d5f03dfb03e516a1ca12998b7fbf09cfc5,1531836808,John Nash,Python,0,1,1,0,0,enhanced verbose output
ThunderWeasel,30a107d5f03dfb03e516a1ca12998b7fbf09cfc5,1531836808,John Nash,Total,0,1,1,0,0,enhanced verbose output
ThunderWeasel,50ae50c9dfaabc625dd385be6a77563abac0bb78,1531836616,John Nash,Python,0,1,1,0,0,added densratio to reqs
ThunderWeasel,50ae50c9dfaabc625dd385be6a77563abac0bb78,1531836616,John Nash,Plain Text,0,1,1,0,0,added densratio to reqs
ThunderWeasel,50ae50c9dfaabc625dd385be6a77563abac0bb78,1531836616,John Nash,Total,0,2,2,0,0,added densratio to reqs
ThunderWeasel,41abdcef1a67986d772d9b2a340edd3aecde9297,1531768672,René Descartes,JavaScript,0,27,19,2,6,"new method of getting elements that we are interested in - this way also gets those with a background-image ""style"""
ThunderWeasel,41abdcef1a67986d772d9b2a340edd3aecde9297,1531768672,René Descartes,Total,0,27,19,2,6,"new method of getting elements that we are interested in - this way also gets those with a background-image ""style"""
ThunderWeasel,7c49c1299c12c4fc667837e6017fdeb9c628292a,1531764622,John Nash,Python,0,74,44,13,17,fixing slow db query and re-testing
ThunderWeasel,7c49c1299c12c4fc667837e6017fdeb9c628292a,1531764622,John Nash,Total,0,74,44,13,17,fixing slow db query and re-testing
ThunderWeasel,ca291942b66d568efc583d34285f5d9ab1190752,1531763626,John von Neumann,Python,0,5,4,0,1,DAG upstream run issue throws error
ThunderWeasel,ca291942b66d568efc583d34285f5d9ab1190752,1531763626,John von Neumann,Total,0,5,4,0,1,DAG upstream run issue throws error
ThunderWeasel,1d82f8b2ec2416e37719c118f038b5d25ae5d499,1531761748,Leonhard Euler,Python,0,-11,-9,0,-2,setting url_labels ingest_time to match the time of the data pulled instead of the first time the url was seen in prod.
ThunderWeasel,1d82f8b2ec2416e37719c118f038b5d25ae5d499,1531761748,Leonhard Euler,Total,0,-11,-9,0,-2,setting url_labels ingest_time to match the time of the data pulled instead of the first time the url was seen in prod.
ThunderWeasel,ca7311c3495b531c84e9a161ee4dcae0318e66d6,1531761086,Leonhard Euler,Python,0,-28,-22,1,-7,Fix to verify underlying data meets date criterion to pull as a sample
ThunderWeasel,ca7311c3495b531c84e9a161ee4dcae0318e66d6,1531761086,Leonhard Euler,Total,0,-28,-22,1,-7,Fix to verify underlying data meets date criterion to pull as a sample
ThunderWeasel,f55170ca06598cf5c381d31a015ed7055a041545,1531759778,John von Neumann,Plain Text,0,-24,-24,0,0,Tests
ThunderWeasel,f55170ca06598cf5c381d31a015ed7055a041545,1531759778,John von Neumann,Total,0,-24,-24,0,0,Tests
ThunderWeasel,aa73f4cac6869db1073a746f9795ee4e3bd6a2b7,1531759213,Dennis Ritchie,YAML,0,4,3,1,0,elasticsearch logging checkpoint
ThunderWeasel,aa73f4cac6869db1073a746f9795ee4e3bd6a2b7,1531759213,Dennis Ritchie,Total,0,4,3,1,0,elasticsearch logging checkpoint
ThunderWeasel,9461a74dab1bd107c56a185b6692c04d15756807,1531757559,John von Neumann,YAML,1,31,31,0,0,Virus Total yaml
ThunderWeasel,9461a74dab1bd107c56a185b6692c04d15756807,1531757559,John von Neumann,Total,1,31,31,0,0,Virus Total yaml
ThunderWeasel,af4a9d3d0ed3e689acd050a823a09a73698e2c74,1531757093,John Nash,Notebook,0,2,2,0,0,updated target mapper for new labels
ThunderWeasel,af4a9d3d0ed3e689acd050a823a09a73698e2c74,1531757093,John Nash,Python,0,-1,-1,0,0,updated target mapper for new labels
ThunderWeasel,af4a9d3d0ed3e689acd050a823a09a73698e2c74,1531757093,John Nash,Total,0,1,1,0,0,updated target mapper for new labels
ThunderWeasel,8d0e7fea29033b52f30a5683f4eafe9caf8071f9,1531694523,John Nash,Python,0,54,52,0,2,continued phishmonger testing
ThunderWeasel,8d0e7fea29033b52f30a5683f4eafe9caf8071f9,1531694523,John Nash,Total,0,54,52,0,2,continued phishmonger testing
ThunderWeasel,49c5829e1daf9665e09d19c9410c96638fd61215,1531601283,John Nash,Plain Text,0,-19,-19,0,0,updated test output
ThunderWeasel,49c5829e1daf9665e09d19c9410c96638fd61215,1531601283,John Nash,Total,0,-19,-19,0,0,updated test output
ThunderWeasel,06efebc1a1da36be85df3fa2d923c976e214843f,1531600078,John Nash,Python,1,397,292,35,70,integrated into review_sampler script
ThunderWeasel,06efebc1a1da36be85df3fa2d923c976e214843f,1531600078,John Nash,Total,1,397,292,35,70,integrated into review_sampler script
ThunderWeasel,08812cccacbb28df28b47704f737f2685be81722,1531509304,John von Neumann,Python,0,3,3,0,0,Tempfile change
ThunderWeasel,08812cccacbb28df28b47704f737f2685be81722,1531509304,John von Neumann,Total,0,3,3,0,0,Tempfile change
ThunderWeasel,6ba92f80d99de8b08c7e6c35edb00961834e4bd8,1531502205,Leonhard Euler,Python,0,3,2,0,1,tightening initial url dupe-check to require exact full url match; final_url match still strips query params
ThunderWeasel,6ba92f80d99de8b08c7e6c35edb00961834e4bd8,1531502205,Leonhard Euler,Total,0,3,2,0,1,tightening initial url dupe-check to require exact full url match; final_url match still strips query params
ThunderWeasel,15cfe0a7c5bf05397a640f5d8cef05a630a06ef9,1531501118,Leonhard Euler,Plain Text,0,-34,-34,0,0,ran tests
ThunderWeasel,15cfe0a7c5bf05397a640f5d8cef05a630a06ef9,1531501118,Leonhard Euler,Total,0,-34,-34,0,0,ran tests
ThunderWeasel,1330dad1247bf4b062868f74e4831d6985d082cc,1531493597,John von Neumann,Plain Text,0,1,1,0,0,testing output
ThunderWeasel,1330dad1247bf4b062868f74e4831d6985d082cc,1531493597,John von Neumann,Total,0,1,1,0,0,testing output
ThunderWeasel,15cd14e01ef10893298ee2db5a5ea2fe21c153b7,1531487390,John Nash,Notebook,0,7,7,0,0,waiting for labeled data
ThunderWeasel,15cd14e01ef10893298ee2db5a5ea2fe21c153b7,1531487390,John Nash,Total,0,7,7,0,0,waiting for labeled data
ThunderWeasel,ca880fd9e3f0d3922879a9eb622e4f23fbeaa820,1531434040,Ada Lovelace,YAML,0,-10,2,-10,-2,Updates per PR comments.
ThunderWeasel,ca880fd9e3f0d3922879a9eb622e4f23fbeaa820,1531434040,Ada Lovelace,Total,0,-10,2,-10,-2,Updates per PR comments.
ThunderWeasel,17c8d52793539bdaa3895547c825a19c34b18646,1531433485,Leonhard Euler,Python,0,31,26,0,5,dedupe against final_url as well
ThunderWeasel,17c8d52793539bdaa3895547c825a19c34b18646,1531433485,Leonhard Euler,Total,0,31,26,0,5,dedupe against final_url as well
ThunderWeasel,b16e1bf4efd5810a75a51d389c5ba860c8c2423f,1531430510,Leonhard Euler,Python,0,9,7,0,2,dedupe up to query
ThunderWeasel,b16e1bf4efd5810a75a51d389c5ba860c8c2423f,1531430510,Leonhard Euler,Total,0,9,7,0,2,dedupe up to query
ThunderWeasel,76100636d6f401f33636f7d711c72c0c625e24b3,1531427019,John von Neumann,Python,0,3,1,1,1,Perch command and fixes after testing
ThunderWeasel,76100636d6f401f33636f7d711c72c0c625e24b3,1531427019,John von Neumann,Total,0,3,1,1,1,Perch command and fixes after testing
ThunderWeasel,a4792916125d1b852c580509dcaba00d6b228ff6,1531413305,John von Neumann,Python,0,14,15,-3,2,More changes for virus total
ThunderWeasel,a4792916125d1b852c580509dcaba00d6b228ff6,1531413305,John von Neumann,Total,0,14,15,-3,2,More changes for virus total
ThunderWeasel,b416092863cb07524be80b97d3b8618a25219bf3,1531412502,Edsger Dijkstra,Python,0,2,2,0,0,fix dag params
ThunderWeasel,b416092863cb07524be80b97d3b8618a25219bf3,1531412502,Edsger Dijkstra,Plain Text,0,-35,-35,0,0,fix dag params
ThunderWeasel,b416092863cb07524be80b97d3b8618a25219bf3,1531412502,Edsger Dijkstra,Total,0,-33,-33,0,0,fix dag params
ThunderWeasel,5edcd3127b47c045a609b75d363638e642c43b44,1531410925,John von Neumann,Python,2,196,156,3,37,Initial virus total changes
ThunderWeasel,5edcd3127b47c045a609b75d363638e642c43b44,1531410925,John von Neumann,SQL,0,14,9,3,2,Initial virus total changes
ThunderWeasel,5edcd3127b47c045a609b75d363638e642c43b44,1531410925,John von Neumann,Total,2,210,165,6,39,Initial virus total changes
ThunderWeasel,34fde3598cbde93bde56e755a6a20dc1af433b3a,1531403910,John Nash,Plain Text,0,2,2,0,0,updating test results
